id,rate,score,title,neighborhood,price
yJjTCZ_WWCeznEWRM-Majg,3.5,92,american,Inner Sunset,$$
3-QftDg5y7rqLfCVt_Ja-g,4,87,american,Japantown,$$
udYo3BZ0Y3nR1iOtk58Inw,3.5,81,thai,Financial District/South Beach,$$
Lyl7fmCru0IAk0vl96KPfg,2.5,79,thai,South of Market,$$$
HcZ1IJ9r0EIhg0_CKFmF7A,2,96,thai,Lone Mountain/USF,$$
YpxDXFtuX47QWGHNvlqpxA,3,92,thai,Nob Hill,$$
tNAkdDxzwTQI2lNm7OG2fA,4,79,thai,Financial District/South Beach,$$
e3WDNQMYpLdMEmM2UV13rA,3.5,96,italian,Marina,$$$
UbKrcsBaZoaBkBOajEX08g,4,90,italian,Western Addition,$$
hYH3XfUXFc09TjiuGfLiow,3.5,88,chinese,Outer Richmond,$$
H3aEQwuDJkschVK-tF-vHQ,3.5,86,chinese,Sunset/Parkside,$
6npOsHE3BNPqNmWpSpN7Ow,3.5,90,chinese,Mission Bay,$
9xcvXbVRlz6oYlNqcnKxZQ,3.5,96,american,Financial District/South Beach,$$
au6IWLg6TlCK7z-QYgTIEA,4,96,american,Tenderloin,$
LRDLyAKHF77Xx7wQHktOgg,4,85,american,Hayes Valley,$
JsAIv1onxUUlf9rBxX9B3Q,3.5,90,american,Chinatown,$$
dY-ukxECnkAiTsQnfYeVuA,2.5,94,latin,Financial District/South Beach,$$
y0j4nhd8rYAyZgdsHOXjPQ,2,96,latin,South of Market,$$$
u30abI5AtOKAddJRxUfZTg,4,96,latin,Tenderloin,$$
q547u5aP1ofp6HkqfxYWZw,5,98,latin,Excelsior,undefined
MfpRhmBz3W-CDzxH-RQy4Q,4,92,latin,Western Addition,undefined
-8mvLH7dsKaIBCy76kOJgA,5,90,latin,Bayview Hunters Point,$$
HG5cvtfUcpMojb2RyB2ZJQ,4,98,american,North Beach,$$$$
34PjVd87KUcTHuSZXWvAOg,3.5,98,american,Marina,$$
RYWmFgmeI8FDIhqlRy8oPA,4,96,american,North Beach,$$
Lg73M4FnC1QQmUGpGHD4hA,3.5,90,american,Mission Bay,$
PT_j8Sj6sIScFXo04UpXww,3.5,96,american,Sunset/Parkside,$$
xqP8EXQrBkFEwTnjSbMD0w,3,90,american,Sunset/Parkside,$$
F0xcavylIZklIICBrLXMWw,2,92,american,Mission Bay,$
Ad-tBph_1318oUocDbrrTQ,3,98,chinese,Sunset/Parkside,$$
__I9HmtBMV4dDkEgT22V4g,4.5,91,chinese,Western Addition,$$
OfbRaVdL41hRR65Y9UXMZw,4.5,94,chinese,Outer Richmond,$
ZFDJH0cHoru5E2mZR0pmtA,3,79,chinese,Tenderloin,undefined
TB3Yx9vRug8lnkL-08VkCw,3.5,98,chinese,Sunset/Parkside,$
2kigSyi7myx0-34YATi-Xw,4,98,chinese,Sunset/Parkside,$
Uo-mkpbJtxp1kwni3lmpTg,4,100,chinese,Nob Hill,$$
aJCHhFDu8IdDrE48UtfVRA,4.5,100,chinese,Nob Hill,$$
o1jJBQM_vUGqORdT5b-xGg,4,100,chinese,Pacific Heights,undefined
dJ4bSlqY3a5uU14WRqBrzA,3,90,chinese,Sunset/Parkside,$
vV2jpj3cNmeMqEJszGDWCQ,3.5,92,chinese,Mission,undefined
ay4G1eVA8hX3mTlgUDuiHw,3,94,chinese,South of Market,$$
mcc6jseW0bDjqDf7JT9JDA,4,94,chinese,Outer Mission,$
yyi2GpG_p7TX7XAq_eHSZA,4,92,chinese,North Beach,$$
VdxJdMX53XZYNZvZlr96HA,4,100,thai,Financial District/South Beach,$$
XUOaN3QKGTBkNf3CMuztYg,4.5,98,thai,Chinatown,$$
1KbZaqEdZkn6LHlA55M64g,4.5,92,american,Inner Richmond,$$$
Pd9rFAwlvCngxH3zsl1ZwA,3.5,88,american,Chinatown,$$
r-PpGYg8rLP9ymV5Om_w7g,4,83,american,Bayview Hunters Point,$
tE1iZfdyB6UwqupnQ5a1Gw,4,90,american,Mission,$
1vx5GP95gasv16QOrm3rYg,5,100,american,Financial District/South Beach,undefined
cCASSaLEdfFquYbfjHC2_g,3.5,83,viet,Mission,$
vOjAWfhzLaXHa1v5cGnuIQ,3.5,96,japanese,Mission,$$$
nNxR_L7zdLfVlPiqzNJivg,1.5,96,indian,Financial District/South Beach,$
s4GvKQzi6eHEr-2F5z8o_A,3.5,72,latin,Bernal Heights,$$
BW4jKEfpbBH7UYthXxETIQ,3,83,latin,Financial District/South Beach,$$
TVRand2wmHT67J5WMsiBcA,3.5,85,latin,Hayes Valley,$$
1nzk92bfVUq-NSNsilrmQQ,3.5,70,chinese,Financial District/South Beach,$
C-FmlwtyYfNJ_47T0xyS1g,3.5,80,chinese,Marina,$$
WLqqZYTeo6wFXuCFtlweqA,3.5,94,italian,Hayes Valley,$$
5xkvVDTfcsXnffeIhCQoow,4,90,latin,Outer Mission,$
c5-kcsmTjpe_7FsDCuQEHw,3.5,96,latin,Tenderloin,$$
NcwP3kUy90oadOkRLcGO4w,4,81,korean,Outer Richmond,$$
C7e1ZvLk-X3vGmZj5fuUAQ,4,86,viet,Outer Richmond,$
uSPZcHa95Hx9nWOsJk35Pg,4.5,94,viet,West of Twin Peaks,$$
xaYfmUNTchH56sdxjHulfg,4,81,thai,Tenderloin,$
4z8ySDFczYWgLk1jDyEpKw,4,83,chinese,Excelsior,$
mi8ADETT7WJfssSTld7OmA,4,86,american,Chinatown,$
hVcc7ucQxuHatWKv6iEsew,3.5,100,american,Marina,$
UUfHvSiMAEh67H0ny5N_dA,4,98,american,Sunset/Parkside,$$
fhcGka7vf7xelrGS2pXLHA,3.5,74,japanese,Outer Richmond,$$
bdNAyQz6Rruu2K9un3SeRA,2.5,98,japanese,Financial District/South Beach,$$
cD7OpbJAVpfNF6cBKaoRbw,2,74,chinese,Chinatown,$$
elUyTTbvp8kGVBBULrXiwg,4,72,latin,Mission,$
vgiU8UE46jooixi8yk2GAw,4,89,latin,Marina,$
TDG3DA5JtG3fdt4tqYJ94g,4,83,latin,Western Addition,$$
z8baJ6a5QlV8Atl2x6FgTw,3,86,latin,Financial District/South Beach,$$
fb839_K2BgW1-XlQPRXrzQ,4,88,latin,Portola,$
xji2vmCj8kqsbA_cvd5hvw,4,86,latin,Sunset/Parkside,$
nik97G8-H0rFoJKO4X3ZIA,3.5,92,chinese,South of Market,$
mpuhp2b83qNAKcE19-dSjQ,4,96,medi,Marina,$$$
kn2MJ6aSgaFgPduVsLW39w,3.5,94,viet,Bernal Heights,$$
zoZxgc6mKwRYynxonPfvWQ,2,96,viet,North Beach,$
ttarnopezxmp2ROB1N2PaA,4,93,american,Hayes Valley,$$$
dHvxFvQxbfOuc6Y3Q4foAg,3.5,94,american,Mission,$$
xdAgbLBQcffIxI8mYgjT1Q,4.5,96,medi,Russian Hill,$$$
VOoHZDC-dgDUzTSsmgESOQ,4,96,medi,Mission,$$
ny32fboJpLx8q1p7KObNxQ,3,85,japanese,Mission Bay,$$
cx6y2D1Q77R6dEqMOvnL7g,4,92,latin,Sunset/Parkside,$$
wpnrmiw_ApYDmdC2b_WFRA,4,96,latin,South of Market,undefined
wpnrmiw_ApYDmdC2b_WFRA,4,92,latin,South of Market,undefined
WKBAkKgeqJ9aCoexvpNUeA,3.5,81,indian,Inner Richmond,$$
SA2ylqoib_Vb9R0LmH3HVg,3,90,french,Presidio Heights,$$
WUbPsYeuLtnYFbA7oZ5ruQ,4,83,french,Mission,$
E4zEQ-_w_Ogokj6balg5NA,3,89,viet,West of Twin Peaks,$
34QVVEZVkskBc_cXXTKp4Q,4.5,84,viet,Outer Mission,$
aG0R24iGkSdQARo_9h_NOA,3,88,viet,Outer Mission,$$
cJPJfRHoQl0W3U2QkRhrdg,4,100,italian,Bernal Heights,$$
MKfsbZ8E1QOXruZOAo9TNw,4,94,italian,Mission,$
L7pc5vy6tv8WDcrwOGplDA,3.5,87,italian,Tenderloin,$$
KFvymNR6xPbWJPrjtM5tlg,3,69,american,Marina,$
MBt6Iw8xLPMXGjuFmf3b2A,3,94,american,North Beach,$
3zohbNdShI5D-2I0YJskUA,2.5,94,american,South of Market,$
x1Xtbt9BinmdUsAAqXFdZg,3.5,96,american,Financial District/South Beach,$
6bHDla2n0mBXkeNmsM8_dw,4,88,japanese,Sunset/Parkside,$$
1HEjxY-yIGJJ4Uh1SJDLxw,4,89,japanese,Potrero Hill,$
KTCJ3-cYhFVENTUIBAzpQw,3,76,japanese,Excelsior,$
OjFmittxCKhOugihhAFTZg,4.5,96,japanese,Russian Hill,$$
3fAm4LkrGUbjXM6eMonBEA,4,96,japanese,Nob Hill,$
ztL8KI0ed0snCiK88ZUfNw,4,85,italian,Financial District/South Beach,$$$
wxzx3duu1c0CcomzEOvfOQ,4,86,italian,Bernal Heights,$$
q9qlhyZVJpyHT0tgEaPxUQ,4,94,italian,Nob Hill,$$
jBdCBZc7-ab7c2tpoIEWJw,3.5,92,korean,Tenderloin,$$
9wUeqMzExFEG_yWfyDwMBQ,4,87,latin,Bernal Heights,$$
jWd3cVgcueS_FHsUUDF6aw,1.5,90,latin,Lone Mountain/USF,$$$
H39BoDMLpgiYNvoidKFDCw,4,90,latin,Glen Park,$$$
GtT2ftGkNUOMjKBm8zmYoQ,4.5,96,latin,Potrero Hill,$
0sIK9d0iaFOSUiu3RgA2aA,3.5,80,latin,Mission,$
OmdHCtqseHAuuuAv3kO5ww,4.5,96,latin,Bayview Hunters Point,$$
qxaYckrMuYu1PugSY1njzA,4.5,89,latin,Potrero Hill,$$
ybjjnV3R6EsElqzYOV-x6Q,3,80,latin,Chinatown,$
WyBN8MGM6LVuDNBD4cBEqA,3.5,89,korean,Japantown,$$
wGl_DyNxSv8KUtYgiuLhmA,4.5,90,korean,Mission,$
wC6YHdGylMHRh3-Nsb2yNA,4,89,latin,Nob Hill,$
E5MdoCV6kahC6ZEjuamgzQ,3.5,90,medi,Inner Sunset,$
gtIud2JPu_tW3LMldEOUaw,4.5,87,italian,North Beach,$$
9nBmwdg2bZOxU5nV3SlYBQ,3.5,79,american,Outer Richmond,$$
NZI303NL5iVqOCxZKCfCYQ,4,89,american,South of Market,$$
TR5FbzexqkO0jJ7Sc3MsMA,3.5,87,chinese,Sunset/Parkside,$$
ywmZI0cSSaBhu3U6DKIMFw,4,89,chinese,Excelsior,$
jfeOjuMf-kaQm5aaJEGWKA,3.5,90,american,Financial District/South Beach,$$
T8VkmvckJAjh2IwN1aKpKA,4,96,american,Western Addition,$$
w_CDMwPaFE8L-cFQZzFyTg,4,92,viet,Castro/Upper Market,$
L2Iy2Wp7ClrVCfSUrfZDMw,4,94,american,Castro/Upper Market,$$
bfriIYnWWc7yFHdKIpI-Kw,3.5,98,american,Financial District/South Beach,$$
xE3LQfzixJfqqQsNt2GTXQ,3.5,70,chinese,Chinatown,$
FbnKItSEZzIpMyOmOOE_Rg,3,96,viet,Tenderloin,$
sZPWB4TTX06W5Ht5kv7qdg,3.5,90,japanese,Inner Sunset,$$
dyFA3mioZBBRO2B_VP7IJg,3.5,90,japanese,Glen Park,$$$
cd6UzEmq4KFAepApE5AAAA,4.5,96,japanese,Mission,$
ALnTuA2qBVGwkcrwoeMYEA,4,84,chinese,Chinatown,$
rwu2h9V6zXUTmn7-eCVCUg,3.5,89,chinese,Western Addition,undefined
AVmip4P8l2i7HheKuniWvA,3.5,84,thai,South of Market,$$
x9wMRMLokXXawL-NzgI2SQ,4,91,thai,Financial District/South Beach,$$
w-F9xOVAQaiLINR5VWhOfQ,3.5,96,thai,Castro/Upper Market,$$
i7S7iv9Nzpi_Ox-ZMA8Dug,4,100,thai,Nob Hill,$
M7oenVpkw_G0PRVRasA1zQ,4.5,98,thai,Bayview Hunters Point,$
TcUhtqRLL-lwSGJmpz415Q,4,96,medi,Mission Bay,$$
Q25GDNRvf4dKzgwWli2oCg,3.5,84,chinese,Outer Richmond,$$
OoyK7MyuPtKOQAXmEmyM5g,4,83,chinese,Mission,$$
BqUUe0Bs3RIj8lS_51AhPw,3.5,90,chinese,South of Market,$$$
vVN_oVe6jvr4PCmXg_m9CA,4.5,87,chinese,North Beach,$$
f9DPAfiQtX4mXKAWLLk7Sw,2.5,94,american,Tenderloin,$
f8fYPWuRB4o225YjPEjq8w,4,94,american,Haight Ashbury,$$
DZnhZ8isy1iWNdCe-ryJRQ,4,94,american,Hayes Valley,$$
#NAME?,4,94,american,Bernal Heights,$
LD-AEBPmSwaQ1eWf9ZKLcQ,4,92,american,Marina,$$
RM1ioN-76NzXDbfv63GhTQ,4,81,french,Marina,$$
rR_7mgpw0FmPgrTMJRsmuQ,3.5,85,french,Marina,$$
maULMTcda9y6bQlPnqcJVw,3,79,french,Tenderloin,$
MfwQssrz0Sk3ra2kU3PNUw,4,96,french,Financial District/South Beach,$$
G_CJ4WcLc64c4Re_YCGDnA,3,86,french,Marina,$$
Lk_5TXhE5q6h1vagQk8q6w,4.5,98,french,Nob Hill,undefined
UgH7AknVzB6bRujt625jPw,3,90,french,Financial District/South Beach,$$$
KJ60hbQU50Q_TJm9kJezuQ,4,92,latin,Mission,$
RaCh7oZPpgi7YCOWPP-yFg,3.5,96,american,Outer Richmond,$$
yjZq4NlO_WwjNr3lniFNww,3.5,90,american,Chinatown,$$
Jdkiq2BN6g_-5Ja_Sevxcg,3.5,86,korean,Inner Richmond,$$
FSQ2DDzFerLBt1QzNv7dKQ,4,80,american,Mission,$$
XBwZkkydL3AmpYuczv0rZg,4,86,latin,Mission,$
yyqwqfgn1ZmbQYNbl7s5sQ,4,89,american,Hayes Valley,$$
3iEHqnB-kwsZqRNea3US_w,4,88,chinese,Outer Richmond,$
_DIGnA73a966BV02ekLKhg,4,86,chinese,Hayes Valley,$
LgYAs8X3oHPIa9N71iejgQ,4,89,chinese,Tenderloin,undefined
y1CtMGY68B5ZJeH82ok8HA,4,94,chinese,Mission,$
ZVjhg9F7r1iTf5FfyaivDQ,3.5,90,japanese,Nob Hill,$$
fAaxYP_sc03MV57trhBNPA,4,92,italian,Glen Park,$$
Rk-g2qfBTnvanvVCmkBtqw,3.5,94,italian,Sunset/Parkside,$$
Ml0zISgWDnt1hDWorSMNiw,3.5,78,italian,Inner Richmond,$$
9LwoAkemycBPpO08wqU7SA,4,96,latin,Nob Hill,$$
_2EHMIdoYeWgsuAiWydjYQ,4,70,american,Mission,$$
lYnzwWX62hqc51KqujCDKQ,4,75,american,Tenderloin,$
jwb3vTh8rn3OsN9wlI56-Q,3.5,90,latin,Mission,$$
ZEjD3H78NtbrHzSdD2BopA,4,93,latin,Inner Sunset,$
HRyBoh32eQDJ1MPWFHlGpg,4.5,98,italian,Chinatown,$
Sl83sQoWylKj7Ar4B44Uhg,3,85,italian,Financial District/South Beach,$
aPWsJK-BuGQftRY5WECmAw,4,94,viet,Tenderloin,$
SjTDAltcEQWmkCp_CGXGSQ,3,90,viet,Financial District/South Beach,$
9JOBfmJGU8sEFQHVoBy3jw,5,94,viet,Mission Bay,undefined
HVNt7yBWN-uTPwm-G_cicA,4.5,98,viet,Sunset/Parkside,$
t5oBNHh5A6Hvcaw5CEJ-zA,3,94,viet,Financial District/South Beach,$
jA19LhDjlhgekIHosBtkkQ,4,96,viet,Lakeshore,$
EnClsPfQ3j-9triBsg3YnQ,3.5,90,viet,Lakeshore,undefined
EnClsPfQ3j-9triBsg3YnQ,3.5,81,viet,Lakeshore,undefined
Av-PbVkajf1XrgqIS8POSQ,4,92,viet,North Beach,$
gpoZezJTkJZPrIYa08Y4Aw,2.5,100,japanese,Financial District/South Beach,$
y8PXwRFx6SicYgLx3l22kQ,4,91,japanese,Western Addition,undefined
4NInBK_67cLRyUS7sq0CEg,3.5,87,japanese,Russian Hill,$$
qHCqD2rIiIQ9BK8wfTjVvg,3.5,80,american,Hayes Valley,$$
sFfiQXWWHcoC9VO3HFobUw,4.5,90,american,Financial District/South Beach,undefined
2Tghf3Jcnr69rWdgljqonQ,3.5,94,japanese,Western Addition,$$
XklmGyWQfa3a04ibKvjMqg,3.5,84,japanese,Outer Richmond,$$
4jXML1vz29FYYUeoPJIs6A,4,87,japanese,Sunset/Parkside,$$
HSbpz6xuZSLXcRlkQxL7pg,4,94,japanese,Outer Mission,$
baKnRYuk8iGq8IpN3ccTgw,4,71,indian,West of Twin Peaks,$$
Va8bOfqTfxX23nD1jAfz2Q,4,88,indian,Mission,$
d2upo6I2R4bbMF35tyBKFA,4,96,indian,South of Market,$$
qz3acsikrI1Ax1eXc3UdWw,4,90,french,Castro/Upper Market,$$
L-P-Vqy45mTOeYUdLjyMfQ,4.5,92,french,Russian Hill,$
CvpIz9x7Ju2gOsgopNOHDw,4,85,french,Mission Bay,$
Cm-pMJPRBOqtDrgxo6rAHA,3.5,82,latin,South of Market,$
2_LMFvnu6JFdFAq8-WLVYw,3,85,latin,Financial District/South Beach,$$
6bc2FmFGzrcEvXcS2cOeeA,4,92,latin,Inner Richmond,$$
baGs3b6E4fPUz8aQuSXjDw,3,70,thai,Tenderloin,$$
_X3OobCjbcs3S_pnql_PsA,4.5,85,thai,Bernal Heights,$$$
anJFkvmCMYkXZZcPvGDI6Q,4.5,90,thai,Potrero Hill,$$
tKC5VjOyvboSKxYpWZB6hQ,4,83,thai,Russian Hill,$$
26PRUvIPpHHrTVmRNx1J1A,2.5,100,thai,Outer Richmond,$$
DhxBcPJr1igtHNqDyvJ_lA,4,90,thai,Pacific Heights,$$
QCQ3WN7hd9xMPs2_ycHa_A,4,88,thai,Excelsior,$
e8wq2q1BCgKBLWAmAZtgGQ,3,87,italian,South of Market,$$
cwFeD_oqUarKPzzoi6KjUg,4,96,italian,Tenderloin,$
lTlxqmhvQaolzndcwbj6Zw,4,90,italian,Financial District/South Beach,$$$
iU-XQ4dhII3WF1UKR4XrNQ,4,92,indian,Financial District/South Beach,$$$$
Pc4WNPpkhK44ItPcq9EGGA,4.5,92,indian,Nob Hill,undefined
XV9-EIQcPMJwut271zom6w,3,75,indian,Marina,$$
F6SOy6-3tP4i-ipACZUS0g,4,89,italian,North Beach,$$
uEucSd4jwY_zb10AcEye_g,3.5,85,italian,Pacific Heights,$$$
q22kIfCuND7shr9vkOmwnQ,3.5,75,chinese,Financial District/South Beach,$$
S93-mWaxM3jmB-PALM9gxA,3.5,100,chinese,Financial District/South Beach,$$
fduDnNgbiRWxjOna5qVNpA,4,72,medi,Financial District/South Beach,$
AZ_ONWcpVq09GO816iGFkA,3.5,79,medi,Potrero Hill,$$$
Kv1ighcDyBuT7BPVKqn7BQ,3.5,86,chinese,Inner Sunset,$
yjD16DQ2GI1I0c2rmVI8zA,4,92,latin,Bayview Hunters Point,$
vF4WklwBl0x2AQ8zgp3EPQ,3.5,98,american,Western Addition,$$$
9RPNu5pP4VspDl0pUsbQ-Q,3,91,american,Japantown,$
4PPbzm5zh8li_R6gKifmQg,3,85,american,North Beach,$$
ZajCfjeJaHdakadUMYT9Dw,3.5,68,chinese,Tenderloin,$
ZfMLpV7p3EvRv3Idpx89sQ,4,85,american,Presidio Heights,$$$$
hiWDJhG4SIKmcFvQyPMcmg,3.5,90,american,Mission Bay,$$
SkzImCjSONnveAhaetWP_A,2.5,100,indian,Financial District/South Beach,$
wTJhR3NdvpCB2ZAx_qRiqQ,3,92,italian,Marina,$
fkXwYvlDeUhyGYmlnF5VMw,2.5,96,italian,Outer Richmond,$$$
_GunRIpJwrm5aZWb6bHSsQ,3.5,87,italian,Financial District/South Beach,$$
lJAGnYzku5zSaLnQ_T6_GQ,4,81,french,Tenderloin,$$
pMuwMN-Q183UO5s1zEprbA,2,92,french,Nob Hill,undefined
Mdo9xSfWeTwi4IJli-62oQ,4,92,thai,Noe Valley,$$
IF6C4SvyWWx1li9S2xt_CQ,3.5,92,italian,Tenderloin,$
sDjb_Xm0onRtWWQR8n5spw,3.5,94,italian,Tenderloin,$$
hV_jaZCa5Tg6ZHB7BE2SbQ,4,86,italian,Tenderloin,$
N8WqaCKEzEDuVFuRN1y3wg,3,80,viet,Portola,$
U_DnxqcixH5tHMvcrjkcZw,3.5,79,viet,Chinatown,$
T2ZKNVus4b1r6etEosv7ZA,3.5,85,chinese,Japantown,$$
xy1khBSEC8XbcQBchIfkVg,3,96,chinese,Japantown,$$
MFNleaPblUYLTW92fhoKyg,2,100,american,North Beach,$$
IkbyIq8K5XXDB8WYAxZ9vA,4,94,viet,Inner Richmond,$
u1qumXEGzdxzl0lM3Sjf9Q,3.5,87,american,Financial District/South Beach,$$
E4FkDzb2W1kKGiBT6df4hg,4.5,89,american,Noe Valley,$
g2ktKLz4rNTi8T5WUEUYuw,4,87,american,Mission,$$
tDoc9-aEzqHw-h_dfzOhLw,3.5,80,viet,Financial District/South Beach,$
YQl-Fre0Btv_Vi04-1d2hQ,3,89,viet,Financial District/South Beach,$
6RD33qPwBS6j3ggo84J4iA,3.5,84,viet,Mission,$$
zD2yK9jTInJriu-TrnKifg,3,61,chinese,Sunset/Parkside,$
yWja5zGBY3GSn_dtEXd7UA,3.5,87,thai,Castro/Upper Market,$$
i_4AFwXRub4_B7tSN2XEAw,2.5,94,thai,Lakeshore,$
uxS0Z5d-iK0euRotFywmfw,4,100,thai,Mission Bay,$
Wsf3kSGsWAc5SkvM41A2eA,4,93,japanese,Potrero Hill,$$
nY3qsB75yCrOiTZcsrzFDw,3.5,86,american,North Beach,$$
YViYcQcxUawVKfo94eOS6Q,3.5,89,american,South of Market,$$
b7YegTB6cWpi0XbI9ZEkBQ,3.5,85,american,Castro/Upper Market,$$$
kJaPHcK6_PUX215ecm_1VQ,4.5,81,american,Mission,$
4keiX73FfBZMdt6sj1SyTg,4,94,american,Financial District/South Beach,$
KLUiOz5L75XeDf_Kaltjxw,4,92,thai,Outer Mission,$$
C_zlIa9G5FWwpy5LsxHrqw,3.5,73,thai,Hayes Valley,$
3bxO8T8U96uKu2numljjsw,3.5,96,american,Inner Sunset,$$
iy1KBR5hRNcgCaqiUoBSoA,3.5,92,american,Financial District/South Beach,$$$
HRtIqCMnPuDqAZOwWp0NXg,4,90,american,Outer Mission,$
TCvzZi55lnXP9bDrJdPARQ,3.5,100,medi,Financial District/South Beach,$$
9vAViiny5OE6j5C5KpVOFA,4,100,medi,North Beach,undefined
9vAViiny5OE6j5C5KpVOFA,4,98,medi,North Beach,undefined
9vAViiny5OE6j5C5KpVOFA,4,100,medi,North Beach,undefined
9yM20-7fj4LMrOO30nqkBw,4.5,90,french,Castro/Upper Market,$$$
osQIVSfUwMKFKng5ehKAbA,4,90,latin,Mission,$
JqRgdXamsrItIQlUm4xF-A,4.5,96,latin,South of Market,undefined
9WillwdFm1ZhNsYM0K6HAQ,4.5,100,latin,Sunset/Parkside,$
ejAOLv4S6-s3BOwTiPZQ7Q,4,96,latin,Chinatown,$
F8TmIgBbBXt7JD1Naiwktg,4,94,latin,Haight Ashbury,$
GIUMeJkVAKt5Lvh-0x8Fcg,2,92,latin,Chinatown,$
kEhq0qT_JFxgeh-pCS4lPA,4,94,latin,Financial District/South Beach,$
lNbKeOfCMTNkoihZHqrbrg,4,91,latin,South of Market,$$
2DihFta_jZB8aAiL_zjp9A,3.5,92,american,Financial District/South Beach,$$$
7Q3QIZz5UX-JSTSKKkRqDg,3.5,91,american,Financial District/South Beach,$$$
B20ZI2_yshDIqFgirAwmeQ,3.5,85,american,West of Twin Peaks,$
msESLp0PLBVBlbUnYbIj8w,4,85,thai,Outer Richmond,$$
m7R1bXt-EHNAUyi-n82hBw,4.5,81,thai,Mission,undefined
bPqj4m-cNODZ4vLxTN7ZTg,3.5,98,thai,Financial District/South Beach,$
1FZM1wOnjMYg0KPSD9qTjg,4,92,italian,Castro/Upper Market,$$$
rPwB56EQ9JfEo2mN24fqOQ,4,92,italian,Sunset/Parkside,$
L2vwqxuki-CiFU9neHxHhQ,4,88,american,Haight Ashbury,$
oJXFUgDlN2rsBAHGmZ3BXg,4,90,american,Russian Hill,undefined
sHj-8AJUEWmmJn6Dd_5JXA,4,90,american,Tenderloin,$
mH4Odw-22ZdS4UMh04a3wg,4,89,american,Mission,$
Chu5DuhjU97MOan5Ni1nnA,4,98,american,Castro/Upper Market,$$
RF-ciAQlmV2BO4lVvmfrkg,4,82,latin,Tenderloin,$
VKBBK2YgpOpW7vy9BQ3ATA,3,71,chinese,Mission,$
dXxqSHO-d2toIh0nUHTLAg,4,96,chinese,Inner Sunset,$
8FEy6ZgLlP9RlE_C_6KpKw,4,86,italian,Hayes Valley,$$
7qK2Gwu0afQMtYFSJvvCqQ,4,75,italian,Financial District/South Beach,$$
E8RJkjfdcwgtyoPMjQ_Olg,4,82,italian,Mission,$
2qv3jQh4qTwgvYuTMBUrHw,3.5,91,italian,Hayes Valley,$
Pvr9hnB4RP54crj4gdTUag,3.5,92,indian,Castro/Upper Market,$
BCUDKv2SznEp1GZuCrIZvg,4,87,indian,Outer Richmond,$$
j_YtZXamd5GHfL-BhfkiLQ,4,89,japanese,Potrero Hill,$$
T2rwEQ48yjxLlXJ6uzdmzQ,4,71,thai,South of Market,$$
HsPRkASZqt7GUgwcNbAz6A,3.5,83,latin,Financial District/South Beach,$
Z-fTFkb_AQ-Wu6qss3Wm1Q,3.5,85,chinese,Chinatown,$
U_H94iypPEK63wKfOwb-qQ,2.5,94,chinese,Presidio Heights,$
MTIqLOBdISaon4G22qb5Lg,4.5,96,chinese,Castro/Upper Market,$
HjKRwtL3gZ2RL3KQULXKsA,4,93,chinese,Lone Mountain/USF,$
LsblUPwDEs9EruHSjPmiGg,3,77,american,Tenderloin,$$
Fvn-UN7IQvxlfLBpJdbMUA,4,96,american,Financial District/South Beach,$$$
mKF27ZPBgafMAvZ34l1A7w,3.5,100,american,Russian Hill,$$
eWaU0deOdNUNyG58d64o-w,4.5,96,american,Western Addition,$
BfmZVBdCHloptGocB003Pg,3.5,77,american,Inner Richmond,$$
8ZmEszI4ZMncK9kuJYQjuA,4,80,indian,Mission,$$
LU5ocCXCs9sDIc0DsRTVkg,4,92,american,Inner Sunset,$
OeTD5HlXMjrmztfu02niQQ,4,92,medi,West of Twin Peaks,$$
CL5Dwobv7vIQHLvhyLACnQ,4,94,medi,Lakeshore,$
VPA1EFglGYDyodAWDm5-sA,3,82,chinese,Outer Richmond,$
uUGASrNIy5wXdnkqrcYD6A,3,92,chinese,Mission,$
ol-QqGiSn_kkl7S0xtM1_w,4.5,88,chinese,Inner Richmond,$
SAymqe2nMxK8u5Cxp42WKw,4,96,chinese,Mission,$$
W1DGoHrkx8qptuWCcWSPLA,4,100,chinese,Tenderloin,$$
3AC3j3K25rdYLDe3D2Ld4w,4,96,medi,Financial District/South Beach,$
L6B2t1t2PifwYppaty17Ag,4,88,medi,Mission,$
RmYvlTMKTGzfCJ-u8kqVIA,3.5,90,medi,Haight Ashbury,$$
ziVej4oW2JpUConTE_Y_mg,4,96,latin,Russian Hill,$
VRD9utHL4Ve6jGe8f0MFAA,4,90,latin,Lakeshore,$
2wlde2PQ3-ZRI4_v2BH6Ww,4,90,italian,North Beach,$$
O3P-53iS1YK63-0-ek9Ksw,4,98,italian,Inner Sunset,$
rUWn1ClI3N8aD3kMEL2xUw,3.5,75,medi,Castro/Upper Market,$$
XGejsMvwzYIct2CsqOjqLQ,4,86,medi,Outer Richmond,$
U0MKYrh42QUSRprC9dt_Iw,4,100,italian,Financial District/South Beach,$
qeUvOWBWg6VlYnr4UB7Tbw,4,73,italian,Outer Richmond,$$
iRmdKzcbdFLIp3s9e4xrHA,4,94,italian,Sunset/Parkside,$
Y2tRPJxl0nvRJ3BsZUzAkQ,3,88,italian,Mission,$
vZc51d3tt6Q1-wd3TnkyGg,4,90,italian,Mission,$$
eFu5eRBAeo0i0Bxas5lF3A,3.5,87,italian,Treasure Island,$
_D1Ev_zTZs5ijHkleK6C2w,4,94,american,North Beach,$$$
